degree_level,age,years_experience,previous_occupation,race,religious_affiliation,phone_number,email,last_degree_issued,ssn,gender,background_check_data
Masters,64,8,Research Scientist,Asian,None,5307122321,user5425@example.com,Bachelors in CS,638582927,Female,Clear
PhD,65,22,Software Engineer,Asian,Muslim,5203229130,user3495@example.com,Masters in CS,317694414,Male,Clear
Masters,60,20,Project Manager,White,Buddhist,8278589151,user1833@example.com,PhD in CS,674655498,Female,Clear
PhD,63,10,Software Engineer,Black,Christian,8397884764,user6477@example.com,PhD in CS,306046928,Male,Clear
Bachelors,61,32,Junior Developer,White,Buddhist,1853210518,user4505@example.com,PhD in CS,819877973,Male,Clear
PhD,32,4,Project Manager,White,Hindu,7587513160,user1402@example.com,PhD in CS,218223986,Male,Clear
Masters,62,11,Project Manager,Other,Buddhist,6945648939,user9626@example.com,Bachelors in CS,461607044,Male,Clear
Masters,46,25,Research Scientist,White,Hindu,2073108121,user2420@example.com,Masters in CS,678652203,Female,Clear
Masters,38,0,Junior Developer,Black,Christian,5036581037,user4743@example.com,Masters in CS,396933993,Female,Clear
PhD,53,13,Research Scientist,Other,None,4902826292,user2273@example.com,PhD in CS,971882732,Female,Clear
Masters,62,9,Research Scientist,White,Hindu,7655041985,user8556@example.com,Bachelors in CS,333101614,Female,Clear
Masters,31,34,Research Scientist,Asian,Christian,3441731392,user7748@example.com,Bachelors in CS,832292375,Female,Clear
Bachelors,63,31,Project Manager,Black,None,7553812524,user7229@example.com,PhD in CS,428494161,Female,Clear
Masters,39,14,Junior Developer,Hispanic,Christian,8015170705,user9921@example.com,Masters in CS,492392779,Female,Clear
Masters,30,18,Data Analyst,Asian,None,8304364444,user9509@example.com,PhD in CS,225094912,Male,Clear
Masters,26,13,Research Scientist,Black,Buddhist,4423791627,user3752@example.com,Masters in CS,281367495,Male,Clear
Masters,33,32,Project Manager,Black,Hindu,2245964408,user6056@example.com,Bachelors in CS,115639951,Female,Clear
Masters,57,21,Project Manager,Other,None,2495086741,user7429@example.com,Masters in CS,712350608,Male,Clear
Bachelors,20,2,Software Engineer,Other,Muslim,2010872741,user9457@example.com,PhD in CS,138078958,Male,Clear
PhD,36,24,Software Engineer,Other,Muslim,5163338626,user3865@example.com,Masters in CS,721708318,Male,Clear
Bachelors,64,0,Project Manager,Hispanic,Christian,1910576368,user1711@example.com,Masters in CS,893155429,Male,Clear
PhD,48,19,Project Manager,Asian,Muslim,3129625870,user5932@example.com,PhD in CS,424748273,Male,Clear
Bachelors,48,19,Data Analyst,Hispanic,Hindu,9594227179,user6124@example.com,Bachelors in CS,689761398,Male,Clear
Masters,40,19,Software Engineer,Black,None,5714810455,user6248@example.com,PhD in CS,320839316,Female,Clear
PhD,37,23,Junior Developer,Asian,Christian,3874825824,user5159@example.com,Bachelors in CS,257990684,Female,Clear
PhD,52,11,Junior Developer,White,None,6458080646,user8349@example.com,PhD in CS,692352570,Female,Clear
Masters,65,8,Data Analyst,Black,Buddhist,9950021302,user2948@example.com,Masters in CS,903106228,Female,Clear
Masters,34,36,Software Engineer,Hispanic,Christian,4783221112,user4959@example.com,PhD in CS,626987138,Male,Clear
Bachelors,38,12,Project Manager,Asian,Muslim,3496722417,user6435@example.com,Masters in CS,825020119,Male,Clear
PhD,23,17,Project Manager,Hispanic,Christian,5373990596,user1812@example.com,Masters in CS,789428323,Male,Clear
Bachelors,46,25,Data Analyst,Black,Muslim,3264576783,user8506@example.com,PhD in CS,343052996,Female,Clear
Masters,31,31,Project Manager,White,Hindu,8593634824,user5130@example.com,Masters in CS,572829069,Male,Clear
Bachelors,41,19,Research Scientist,Hispanic,None,4697500249,user4005@example.com,Masters in CS,588858295,Male,Clear
PhD,50,38,Data Analyst,Black,Christian,7111280793,user7686@example.com,Masters in CS,650567539,Male,Clear
Bachelors,27,39,Data Analyst,Hispanic,Christian,2123215459,user5881@example.com,PhD in CS,536035342,Male,Clear
PhD,48,29,Junior Developer,Hispanic,Buddhist,7604834011,user8363@example.com,Bachelors in CS,690680556,Female,Clear
PhD,58,2,Project Manager,Black,Hindu,1921033602,user8290@example.com,PhD in CS,652154078,Female,Clear
Masters,32,8,Junior Developer,Other,Muslim,3346274008,user9980@example.com,PhD in CS,848096402,Male,Clear
PhD,55,4,Research Scientist,Other,Hindu,2810620794,user6566@example.com,PhD in CS,586638796,Female,Clear
PhD,23,30,Project Manager,Black,Christian,3156603731,user9822@example.com,Bachelors in CS,835398823,Female,Clear
Masters,20,36,Research Scientist,White,Muslim,5657438938,user9699@example.com,Masters in CS,691600440,Female,Clear
PhD,57,2,Data Analyst,Asian,None,9145996301,user2048@example.com,Masters in CS,740906039,Male,Clear
PhD,65,28,Software Engineer,White,Buddhist,3516849521,user5777@example.com,Masters in CS,916166377,Female,Clear
Masters,58,11,Research Scientist,White,Buddhist,8945894326,user9665@example.com,Bachelors in CS,757606045,Male,Clear
Masters,41,4,Data Analyst,Black,Buddhist,7031016738,user2313@example.com,Masters in CS,793639107,Male,Clear
PhD,23,9,Data Analyst,Other,Muslim,9451153794,user4949@example.com,PhD in CS,808995293,Female,Clear
Masters,45,8,Junior Developer,White,Buddhist,5920622064,user4499@example.com,Masters in CS,851003896,Male,Clear
PhD,21,16,Research Scientist,Asian,None,2076846770,user8331@example.com,Masters in CS,773301906,Female,Clear
Bachelors,38,17,Project Manager,White,Muslim,9711534582,user4604@example.com,Bachelors in CS,305045474,Male,Clear
Masters,38,12,Junior Developer,White,Hindu,6251531268,user4312@example.com,Masters in CS,587821437,Male,Clear
PhD,65,13,Project Manager,White,Christian,2327141048,user4260@example.com,Masters in CS,552805957,Female,Clear
Bachelors,34,20,Research Scientist,Asian,Hindu,8900764022,user8397@example.com,Bachelors in CS,789734884,Female,Clear
PhD,24,26,Data Analyst,Black,None,3047523020,user4395@example.com,PhD in CS,274503597,Male,Clear
PhD,58,6,Project Manager,Asian,Muslim,1264469609,user8318@example.com,PhD in CS,622979907,Male,Clear
Bachelors,55,16,Software Engineer,Hispanic,Christian,9742955050,user2500@example.com,Masters in CS,736222117,Female,Clear
Masters,33,35,Project Manager,White,Buddhist,1608677174,user1993@example.com,Bachelors in CS,833959451,Female,Clear
Bachelors,48,22,Research Scientist,Black,Christian,6955832289,user9274@example.com,Masters in CS,954897640,Female,Clear
Masters,57,22,Junior Developer,Other,Buddhist,5360180781,user5947@example.com,PhD in CS,674807045,Female,Clear
Masters,61,2,Data Analyst,Asian,Muslim,6503593468,user2341@example.com,PhD in CS,693302654,Female,Clear
PhD,39,32,Junior Developer,White,None,4501202604,user3190@example.com,PhD in CS,476801868,Male,Clear
PhD,58,30,Software Engineer,Other,Hindu,3947053435,user6964@example.com,Masters in CS,795977443,Female,Clear
Bachelors,49,9,Junior Developer,Black,Buddhist,3692495670,user4335@example.com,PhD in CS,421369035,Male,Clear
PhD,62,19,Data Analyst,Other,Hindu,3224662026,user7450@example.com,Bachelors in CS,967927022,Male,Clear
PhD,43,39,Junior Developer,White,Christian,3323413318,user8282@example.com,Masters in CS,632652533,Female,Clear
Bachelors,43,13,Software Engineer,Black,Hindu,9746486126,user1261@example.com,PhD in CS,781124261,Female,Clear
Bachelors,23,32,Data Analyst,Black,Buddhist,5456920036,user5306@example.com,Masters in CS,280939168,Female,Clear
PhD,39,15,Junior Developer,Hispanic,None,3956453723,user4846@example.com,Masters in CS,706387443,Female,Clear
Masters,59,15,Software Engineer,Asian,Christian,6293965134,user7194@example.com,Bachelors in CS,684496723,Male,Clear
Bachelors,49,5,Research Scientist,Asian,Buddhist,8626292982,user3934@example.com,Bachelors in CS,456155251,Female,Clear
Bachelors,59,15,Research Scientist,Black,Christian,4300151174,user7886@example.com,Bachelors in CS,327757079,Female,Clear
Bachelors,65,12,Data Analyst,White,Muslim,8924662621,user2102@example.com,Bachelors in CS,366471115,Male,Clear
Masters,43,13,Project Manager,Other,Christian,9764235033,user6270@example.com,Bachelors in CS,854453160,Male,Clear
PhD,29,38,Data Analyst,Asian,None,3744677803,user2295@example.com,PhD in CS,494487586,Male,Clear
Masters,21,39,Junior Developer,White,Muslim,4489083229,user8289@example.com,Bachelors in CS,911148488,Male,Clear
Bachelors,30,38,Data Analyst,White,None,5131925365,user3202@example.com,Masters in CS,342085650,Female,Clear
PhD,60,0,Project Manager,Hispanic,Buddhist,9156868887,user9242@example.com,Bachelors in CS,899284063,Female,Clear
Bachelors,56,13,Software Engineer,Hispanic,Christian,7816978951,user4681@example.com,Masters in CS,389003249,Male,Clear
Bachelors,48,6,Junior Developer,Black,Muslim,4482625980,user9967@example.com,Masters in CS,430314202,Male,Clear
PhD,50,39,Junior Developer,Hispanic,Muslim,1605682617,user1449@example.com,PhD in CS,557701451,Female,Clear
PhD,21,27,Junior Developer,Other,Buddhist,5102093149,user2966@example.com,Masters in CS,726636294,Male,Clear
Masters,22,6,Junior Developer,Hispanic,Christian,3473572231,user8682@example.com,Bachelors in CS,398554848,Female,Clear
Masters,42,8,Research Scientist,Asian,Christian,2412053639,user2927@example.com,PhD in CS,171580904,Female,Clear
Masters,58,29,Project Manager,Hispanic,None,1567533057,user9287@example.com,Masters in CS,539004314,Female,Clear
Bachelors,63,8,Software Engineer,Black,Christian,5902252486,user2970@example.com,PhD in CS,106351025,Female,Clear
PhD,30,39,Project Manager,Other,Muslim,2524680716,user8646@example.com,PhD in CS,526906154,Female,Clear
Bachelors,64,2,Software Engineer,Other,None,6899846803,user1534@example.com,PhD in CS,775045969,Female,Clear
Bachelors,27,19,Software Engineer,Hispanic,Christian,6163596693,user4926@example.com,Bachelors in CS,971424108,Female,Clear
Bachelors,46,26,Project Manager,Hispanic,Buddhist,9591786113,user7991@example.com,Bachelors in CS,817757596,Male,Clear
Masters,49,22,Research Scientist,Other,None,5752818685,user7859@example.com,PhD in CS,287973124,Female,Clear
PhD,20,18,Software Engineer,Hispanic,None,1814887395,user3170@example.com,Masters in CS,240885304,Female,Clear
PhD,52,20,Project Manager,Black,Buddhist,3360805673,user3825@example.com,Masters in CS,848980155,Male,Clear
Bachelors,30,5,Junior Developer,White,Christian,6920933418,user9384@example.com,Masters in CS,339698198,Male,Clear
PhD,63,25,Data Analyst,Other,Muslim,6065433437,user8950@example.com,Bachelors in CS,895791639,Male,Clear
Bachelors,56,32,Software Engineer,White,None,7373055231,user1351@example.com,Masters in CS,478059633,Male,Clear
Masters,62,31,Data Analyst,Other,None,4309670189,user1378@example.com,Masters in CS,791886952,Male,Clear
Masters,32,15,Project Manager,Hispanic,Hindu,8258504779,user2293@example.com,Masters in CS,623451924,Female,Clear
PhD,54,33,Software Engineer,Asian,Buddhist,4022859259,user3968@example.com,Masters in CS,763575607,Male,Clear
Bachelors,50,15,Project Manager,Asian,Christian,5393380358,user8213@example.com,Bachelors in CS,881197310,Male,Clear
Bachelors,32,8,Research Scientist,Black,None,9320646074,user4370@example.com,Masters in CS,662778803,Male,Clear
Bachelors,21,5,Junior Developer,White,Buddhist,4692389836,user7923@example.com,Bachelors in CS,565906752,Female,Clear
PhD,31,10,Research Scientist,White,Christian,2454907665,user2082@example.com,Bachelors in CS,406960812,Male,Clear
Bachelors,41,25,Project Manager,Hispanic,Hindu,9010145815,user2626@example.com,Bachelors in CS,520642436,Female,Clear
PhD,58,4,Software Engineer,Other,Buddhist,6473400794,user9036@example.com,Bachelors in CS,368519618,Male,Clear
Masters,22,23,Junior Developer,Asian,Buddhist,9204596117,user2343@example.com,Bachelors in CS,662240724,Female,Clear
PhD,24,32,Junior Developer,Asian,Hindu,9776310328,user3603@example.com,PhD in CS,930787226,Male,Clear
Bachelors,59,15,Junior Developer,White,Muslim,7808123229,user4737@example.com,Masters in CS,612154538,Male,Clear
PhD,35,24,Project Manager,Asian,Christian,2608144461,user8283@example.com,Bachelors in CS,945858726,Female,Clear
PhD,49,7,Data Analyst,Asian,Christian,4981867683,user4790@example.com,Bachelors in CS,188497711,Male,Clear
Masters,57,31,Project Manager,Hispanic,Hindu,3819199927,user6238@example.com,PhD in CS,578925648,Female,Clear
Bachelors,45,8,Project Manager,Black,Christian,5451333118,user4205@example.com,Bachelors in CS,875854418,Male,Clear
Masters,58,22,Project Manager,Asian,Christian,7497001346,user5762@example.com,Masters in CS,290411682,Male,Clear
Bachelors,46,20,Software Engineer,Other,None,2356342089,user2923@example.com,Bachelors in CS,878546582,Female,Clear
Bachelors,65,31,Junior Developer,Hispanic,Buddhist,4160987728,user1655@example.com,Bachelors in CS,940640350,Female,Clear
Masters,50,1,Research Scientist,Hispanic,Hindu,6732250680,user7838@example.com,PhD in CS,908128642,Female,Clear
PhD,49,29,Junior Developer,Black,None,5767939498,user1862@example.com,PhD in CS,908366099,Female,Clear
PhD,24,0,Research Scientist,White,Christian,5875704055,user2260@example.com,PhD in CS,639608342,Male,Clear
PhD,29,1,Software Engineer,Black,Muslim,8799200036,user2720@example.com,Masters in CS,153432724,Female,Clear
Bachelors,52,27,Software Engineer,Asian,Hindu,7294516481,user2750@example.com,PhD in CS,119787679,Male,Clear
Masters,49,31,Software Engineer,Black,Christian,7749495406,user2432@example.com,PhD in CS,607438917,Male,Clear
PhD,52,7,Research Scientist,Asian,Muslim,8423498012,user7485@example.com,Masters in CS,904412486,Female,Clear
Masters,55,6,Software Engineer,Asian,Muslim,8757410206,user2609@example.com,PhD in CS,804581728,Female,Clear
PhD,38,30,Project Manager,White,Buddhist,5342673072,user3544@example.com,Bachelors in CS,490029613,Female,Clear
PhD,30,30,Junior Developer,White,Buddhist,4982343741,user1241@example.com,PhD in CS,460404754,Male,Clear
PhD,58,7,Software Engineer,Hispanic,None,6769830269,user9145@example.com,Masters in CS,236704729,Female,Clear
PhD,33,4,Junior Developer,Other,Muslim,3426691506,user9552@example.com,PhD in CS,931465399,Female,Clear
Bachelors,56,40,Junior Developer,White,Hindu,4906017872,user4542@example.com,Masters in CS,945312869,Female,Clear
PhD,29,3,Project Manager,White,Muslim,8372524935,user6916@example.com,Bachelors in CS,224713106,Male,Clear
PhD,62,19,Junior Developer,Asian,Hindu,8218252918,user6129@example.com,Bachelors in CS,779871509,Female,Clear
Masters,53,32,Junior Developer,Black,Buddhist,7192874192,user1896@example.com,PhD in CS,116760195,Female,Clear
Bachelors,40,15,Software Engineer,Other,Muslim,7046565984,user5417@example.com,PhD in CS,647558650,Male,Clear
Masters,52,14,Project Manager,Hispanic,None,9941974444,user4198@example.com,Masters in CS,565739752,Female,Clear
Bachelors,37,18,Project Manager,Asian,Hindu,2547208953,user5710@example.com,Masters in CS,560066286,Female,Clear
Masters,21,5,Project Manager,Hispanic,None,6920970294,user9433@example.com,Masters in CS,407613494,Male,Clear
Masters,45,24,Junior Developer,Asian,Hindu,4780869498,user1671@example.com,Bachelors in CS,505473366,Male,Clear
Masters,31,1,Junior Developer,Asian,Buddhist,1995422206,user2848@example.com,Masters in CS,372252456,Male,Clear
Masters,59,40,Junior Developer,Hispanic,None,8288234907,user7014@example.com,Masters in CS,524114086,Male,Clear
Masters,23,12,Data Analyst,Other,Christian,9418653980,user1239@example.com,PhD in CS,681868216,Female,Clear
PhD,28,37,Data Analyst,Black,None,4704692118,user8492@example.com,PhD in CS,661845544,Male,Clear
Bachelors,35,24,Research Scientist,Hispanic,Hindu,3779586917,user3007@example.com,PhD in CS,205435806,Male,Clear
Masters,55,29,Data Analyst,Other,Christian,4504731901,user7133@example.com,Bachelors in CS,396171111,Male,Clear
Bachelors,54,3,Junior Developer,Other,None,9008471122,user6680@example.com,Masters in CS,645048199,Female,Clear
PhD,49,36,Junior Developer,Black,Christian,2307655600,user1337@example.com,PhD in CS,764462997,Female,Clear
PhD,61,26,Software Engineer,Other,Hindu,8889111283,user7859@example.com,Masters in CS,682617916,Male,Clear
Masters,26,28,Research Scientist,Asian,Christian,2762297796,user3979@example.com,Masters in CS,763733890,Female,Clear
PhD,64,9,Software Engineer,Black,None,7486915422,user3975@example.com,Bachelors in CS,676498776,Female,Clear
Bachelors,45,0,Project Manager,Black,Hindu,3418449704,user9251@example.com,Bachelors in CS,604013638,Female,Clear
PhD,30,22,Project Manager,Hispanic,Muslim,1964863264,user2115@example.com,Masters in CS,462091382,Male,Clear
PhD,51,40,Data Analyst,Asian,None,5160433901,user8887@example.com,PhD in CS,808398407,Male,Clear
