degree_level,age,years_experience,previous_occupation,race,religious_affiliation,phone_number,email,last_degree_issued,ssn,gender,background_check_data
Bachelors,64,13,Software Engineer,White,Hindu,3773817128,user7939@example.com,Bachelors in CS,229612517,Male,Clear
Masters,25,32,Research Scientist,Black,Buddhist,7763974608,user9385@example.com,PhD in CS,909214961,Male,Clear
Bachelors,33,25,Project Manager,Asian,Buddhist,1480872724,user7405@example.com,PhD in CS,873772419,Male,Clear
PhD,30,19,Junior Developer,Other,Christian,3110822908,user7429@example.com,Masters in CS,584809579,Male,Clear
PhD,50,27,Research Scientist,White,Christian,3690234527,user5698@example.com,Bachelors in CS,303714961,Male,Clear
PhD,37,30,Junior Developer,Other,Buddhist,2558362059,user5193@example.com,Masters in CS,494792559,Female,Clear
Bachelors,58,6,Software Engineer,Asian,Buddhist,2183879472,user5388@example.com,Bachelors in CS,408026008,Male,Clear
Masters,33,2,Software Engineer,Hispanic,Christian,8531035030,user9374@example.com,Bachelors in CS,936307337,Male,Clear
Bachelors,62,40,Research Scientist,Black,Buddhist,2599704018,user8134@example.com,Masters in CS,669431695,Female,Clear
Bachelors,31,29,Junior Developer,Hispanic,None,5551648040,user1710@example.com,PhD in CS,963969439,Male,Clear
PhD,51,23,Data Analyst,Other,None,3170602443,user2180@example.com,Bachelors in CS,829588387,Male,Clear
Masters,59,12,Software Engineer,Hispanic,Buddhist,2501277256,user7966@example.com,PhD in CS,733216411,Female,Clear
Masters,38,28,Project Manager,Black,None,6842957727,user9256@example.com,Masters in CS,613821037,Male,Clear
Masters,36,18,Junior Developer,White,None,5883175967,user7638@example.com,PhD in CS,962788253,Male,Clear
Masters,44,17,Data Analyst,Asian,Buddhist,4489151806,user7890@example.com,Bachelors in CS,287546102,Male,Clear
PhD,40,23,Research Scientist,Asian,Christian,7703266677,user6868@example.com,PhD in CS,516321278,Male,Clear
Masters,59,15,Project Manager,Other,None,2751408672,user6892@example.com,PhD in CS,806578342,Male,Clear
Masters,59,21,Research Scientist,Asian,Muslim,1909055205,user1754@example.com,PhD in CS,295499646,Male,Clear
Masters,57,32,Project Manager,White,Hindu,1494435116,user2455@example.com,Masters in CS,964749358,Male,Clear
PhD,36,39,Data Analyst,Other,Christian,9695768532,user1505@example.com,Bachelors in CS,787153838,Male,Clear
PhD,20,18,Data Analyst,Asian,Christian,5112226736,user7878@example.com,PhD in CS,212590665,Male,Clear
Masters,41,22,Research Scientist,Hispanic,Muslim,1217740307,user7803@example.com,PhD in CS,898729274,Male,Clear
PhD,48,35,Software Engineer,Other,Christian,4351545723,user9756@example.com,PhD in CS,354695925,Male,Clear
Masters,35,26,Software Engineer,White,None,8167598252,user9969@example.com,Masters in CS,362265914,Male,Clear
Bachelors,37,24,Software Engineer,Hispanic,None,6572861036,user8214@example.com,Bachelors in CS,835645037,Male,Clear
Bachelors,42,9,Software Engineer,Black,Buddhist,5379277299,user7033@example.com,Masters in CS,601804738,Male,Clear
Bachelors,48,9,Research Scientist,Hispanic,Muslim,7414884161,user8629@example.com,Bachelors in CS,894588893,Female,Clear
Bachelors,48,30,Project Manager,Hispanic,None,2270095940,user8566@example.com,Masters in CS,438752999,Female,Clear
PhD,22,31,Data Analyst,Hispanic,Buddhist,7606562191,user1016@example.com,Masters in CS,273177827,Female,Clear
Bachelors,33,32,Software Engineer,Hispanic,None,8839841073,user1000@example.com,PhD in CS,214115881,Male,Clear
Bachelors,33,0,Data Analyst,Other,Christian,6766603503,user7227@example.com,Bachelors in CS,735491942,Female,Clear
PhD,21,26,Data Analyst,White,Hindu,5405764497,user9655@example.com,Bachelors in CS,387739827,Female,Clear
Bachelors,22,13,Project Manager,Hispanic,Christian,5778650063,user6140@example.com,PhD in CS,134682551,Female,Clear
Masters,21,17,Data Analyst,Other,Christian,1407201528,user5464@example.com,PhD in CS,253970668,Male,Clear
Bachelors,54,7,Project Manager,Hispanic,Muslim,3457798529,user9935@example.com,Masters in CS,240048845,Female,Clear
PhD,54,20,Project Manager,Asian,Hindu,7703292532,user7865@example.com,Bachelors in CS,815687054,Female,Clear
Masters,62,33,Data Analyst,Black,Muslim,2659025381,user8367@example.com,Bachelors in CS,883222152,Male,Clear
PhD,28,36,Project Manager,White,Christian,1788638868,user9177@example.com,Bachelors in CS,320237607,Male,Clear
Masters,57,39,Junior Developer,Hispanic,Buddhist,7851157658,user4158@example.com,PhD in CS,758424703,Female,Clear
Bachelors,56,40,Research Scientist,White,None,2430586483,user5847@example.com,Bachelors in CS,858586034,Male,Clear
Masters,26,13,Software Engineer,Other,None,1599417920,user7460@example.com,PhD in CS,430604475,Female,Clear
PhD,48,15,Data Analyst,Black,None,7991557644,user4861@example.com,Bachelors in CS,622591371,Male,Clear
PhD,49,34,Junior Developer,Asian,Christian,8659320989,user9873@example.com,Bachelors in CS,741580418,Male,Clear
Masters,45,31,Junior Developer,Hispanic,Buddhist,2812418084,user6288@example.com,PhD in CS,172282175,Male,Clear
Bachelors,44,26,Junior Developer,Other,Hindu,7231064634,user7324@example.com,Masters in CS,231491020,Male,Clear
Masters,37,15,Research Scientist,Hispanic,None,5443379237,user9390@example.com,Masters in CS,913161867,Male,Clear
Masters,21,38,Junior Developer,Black,Christian,6925392337,user9633@example.com,PhD in CS,620733457,Male,Clear
Bachelors,59,16,Data Analyst,Black,Hindu,6965210221,user4820@example.com,Masters in CS,155724676,Female,Clear
Masters,65,27,Research Scientist,Other,Muslim,7830953700,user8478@example.com,Masters in CS,445279777,Female,Clear
Bachelors,27,8,Junior Developer,Black,Muslim,9961340789,user9237@example.com,Bachelors in CS,378109374,Female,Clear
Bachelors,30,9,Software Engineer,Black,Buddhist,6892603183,user7316@example.com,Bachelors in CS,824074933,Female,Clear
Masters,54,39,Software Engineer,Asian,Buddhist,9367521699,user4258@example.com,Bachelors in CS,869417704,Female,Clear
PhD,23,36,Project Manager,Asian,Muslim,3181761766,user4291@example.com,Masters in CS,239171009,Female,Clear
Bachelors,22,3,Research Scientist,Asian,None,4464609542,user2020@example.com,Bachelors in CS,313489543,Male,Clear
Bachelors,44,39,Software Engineer,Asian,Buddhist,7593372341,user1157@example.com,Bachelors in CS,173463851,Male,Clear
PhD,29,33,Software Engineer,White,Buddhist,7053888418,user8826@example.com,Masters in CS,381287546,Female,Clear
Bachelors,41,37,Research Scientist,Hispanic,None,1997786702,user2597@example.com,PhD in CS,273255239,Female,Clear
Bachelors,38,29,Research Scientist,Hispanic,Muslim,9749307734,user5580@example.com,Masters in CS,534960412,Male,Clear
PhD,44,33,Project Manager,Black,Muslim,6502017704,user5311@example.com,Bachelors in CS,292452076,Male,Clear
Bachelors,47,17,Software Engineer,Black,Muslim,7926744978,user9072@example.com,Bachelors in CS,598462309,Male,Clear
Bachelors,40,38,Junior Developer,Black,Christian,1128467183,user4829@example.com,Bachelors in CS,751911723,Female,Clear
PhD,33,14,Project Manager,Hispanic,Hindu,2343494742,user4919@example.com,PhD in CS,815172216,Female,Clear
Bachelors,61,1,Research Scientist,Asian,Christian,5287489276,user2112@example.com,PhD in CS,666321829,Female,Clear
PhD,40,2,Project Manager,Hispanic,None,1238821363,user2619@example.com,Bachelors in CS,648014512,Male,Clear
Bachelors,57,33,Data Analyst,White,Buddhist,9253276876,user4022@example.com,Bachelors in CS,981560515,Female,Clear
Bachelors,28,17,Junior Developer,Asian,Muslim,8217110986,user3383@example.com,Bachelors in CS,749075445,Male,Clear
Bachelors,51,16,Data Analyst,Black,None,3362319928,user5154@example.com,Masters in CS,793766861,Female,Clear
Masters,62,14,Research Scientist,White,Muslim,8320337666,user6692@example.com,Bachelors in CS,863362096,Female,Clear
Masters,27,11,Project Manager,Hispanic,Christian,7442126899,user6809@example.com,PhD in CS,613439558,Male,Clear
Bachelors,24,27,Junior Developer,Other,Buddhist,6289296751,user9270@example.com,Bachelors in CS,810494564,Female,Clear
Masters,24,6,Junior Developer,Hispanic,Christian,9775109862,user7199@example.com,PhD in CS,131487914,Male,Clear
Bachelors,48,25,Junior Developer,White,Christian,3992957009,user2923@example.com,Masters in CS,915906655,Male,Clear
Bachelors,56,22,Project Manager,Asian,Christian,8902954171,user6083@example.com,PhD in CS,552061632,Female,Clear
Masters,28,26,Data Analyst,Asian,Hindu,2970019683,user9128@example.com,Bachelors in CS,808467555,Female,Clear
PhD,62,14,Research Scientist,Hispanic,Hindu,7215771453,user5621@example.com,Masters in CS,587761319,Female,Clear
Masters,41,3,Research Scientist,White,Christian,8727950738,user7838@example.com,PhD in CS,516711402,Female,Clear
Bachelors,63,0,Software Engineer,Black,None,8307222409,user6730@example.com,Bachelors in CS,217831119,Male,Clear
Bachelors,36,20,Junior Developer,Hispanic,Muslim,4566828792,user5946@example.com,PhD in CS,942946695,Male,Clear
PhD,29,31,Project Manager,White,Buddhist,2813256124,user6386@example.com,Masters in CS,622437681,Female,Clear
Bachelors,32,0,Research Scientist,White,Hindu,1169629927,user3257@example.com,PhD in CS,471310881,Male,Clear
Masters,60,25,Data Analyst,Hispanic,None,1840645759,user2677@example.com,PhD in CS,541661425,Male,Clear
Bachelors,33,25,Project Manager,White,Hindu,8011679676,user3601@example.com,PhD in CS,379604578,Female,Clear
PhD,37,7,Software Engineer,White,Buddhist,3802454513,user8544@example.com,PhD in CS,678419768,Female,Clear
PhD,48,5,Junior Developer,White,Christian,3939406444,user1645@example.com,Masters in CS,329620742,Female,Clear
Masters,58,39,Data Analyst,Black,Muslim,8659543614,user6305@example.com,Bachelors in CS,570362765,Male,Clear
Masters,42,34,Project Manager,Other,Muslim,5233552858,user4174@example.com,Masters in CS,130787998,Male,Clear
PhD,62,36,Research Scientist,Black,Muslim,9013718439,user2184@example.com,Bachelors in CS,213399582,Male,Clear
Bachelors,26,11,Project Manager,Asian,Christian,4262595130,user3248@example.com,Masters in CS,658199991,Male,Clear
Masters,47,27,Data Analyst,Other,Muslim,5875774507,user4935@example.com,Masters in CS,781146099,Male,Clear
Bachelors,42,11,Research Scientist,Black,Hindu,8757227685,user2076@example.com,Masters in CS,634807697,Male,Clear
Masters,23,2,Data Analyst,Asian,None,7870629361,user3287@example.com,Masters in CS,777943401,Male,Clear
Masters,59,33,Research Scientist,Hispanic,Hindu,4701947172,user7330@example.com,Masters in CS,322080134,Male,Clear
Bachelors,60,21,Data Analyst,White,None,1299202210,user8487@example.com,PhD in CS,717844830,Male,Clear
PhD,48,1,Project Manager,Black,Christian,5622184859,user2628@example.com,Bachelors in CS,411192308,Male,Clear
PhD,40,31,Data Analyst,Asian,Buddhist,7749958053,user2419@example.com,Masters in CS,650920207,Female,Clear
Bachelors,38,18,Project Manager,Asian,Christian,1832711855,user8051@example.com,Masters in CS,236992368,Male,Clear
Bachelors,65,31,Data Analyst,Hispanic,Christian,4316656744,user5243@example.com,Masters in CS,220938842,Male,Clear
PhD,52,15,Research Scientist,Black,Muslim,1772401276,user9831@example.com,Masters in CS,407805615,Male,Clear
Bachelors,62,17,Project Manager,Asian,Christian,4501762118,user7674@example.com,PhD in CS,697801563,Male,Clear
Bachelors,41,40,Research Scientist,Asian,Muslim,9636104045,user9719@example.com,PhD in CS,575303593,Female,Clear
Masters,39,18,Software Engineer,Other,Hindu,6085310625,user6124@example.com,Bachelors in CS,224137417,Male,Clear
Masters,36,7,Data Analyst,White,Christian,3209200303,user6579@example.com,Bachelors in CS,193351453,Male,Clear
Masters,25,11,Project Manager,Hispanic,None,3719201073,user3750@example.com,Bachelors in CS,581458485,Female,Clear
Masters,35,32,Research Scientist,Asian,Hindu,8651958365,user3125@example.com,PhD in CS,162847897,Female,Clear
Masters,48,30,Project Manager,Black,None,2104444107,user8447@example.com,Masters in CS,497207569,Female,Clear
Bachelors,50,19,Software Engineer,Other,Christian,5188507891,user7678@example.com,PhD in CS,634800319,Male,Clear
PhD,24,33,Data Analyst,White,Buddhist,6170263865,user3201@example.com,PhD in CS,977983254,Female,Clear
PhD,30,39,Software Engineer,Asian,Muslim,3322513005,user9907@example.com,PhD in CS,598775552,Male,Clear
PhD,55,34,Research Scientist,Other,Buddhist,1054087407,user7078@example.com,PhD in CS,710305140,Male,Clear
PhD,63,36,Data Analyst,Hispanic,None,3375572492,user8033@example.com,PhD in CS,140047727,Male,Clear
PhD,53,38,Data Analyst,Other,Muslim,2609082769,user1782@example.com,Masters in CS,958938096,Female,Clear
PhD,38,4,Data Analyst,Asian,Hindu,2966753690,user1599@example.com,Masters in CS,120547677,Female,Clear
Masters,34,12,Junior Developer,Asian,Buddhist,1224881255,user2575@example.com,Bachelors in CS,580962729,Female,Clear
Masters,51,1,Software Engineer,Asian,Buddhist,4971033936,user3017@example.com,Masters in CS,840518891,Male,Clear
Masters,52,40,Data Analyst,Asian,Muslim,8159159910,user6893@example.com,Bachelors in CS,303988909,Male,Clear
Masters,25,32,Software Engineer,Other,Hindu,3415122621,user4662@example.com,Bachelors in CS,552422156,Male,Clear
Masters,29,22,Software Engineer,Black,Christian,2519484549,user3249@example.com,Bachelors in CS,638709640,Female,Clear
PhD,21,17,Software Engineer,Hispanic,Buddhist,3284831686,user5077@example.com,PhD in CS,810413423,Female,Clear
Bachelors,24,1,Software Engineer,Black,Muslim,7623398579,user1115@example.com,Bachelors in CS,322807150,Female,Clear
Masters,62,26,Project Manager,Black,Buddhist,7583683511,user7424@example.com,Masters in CS,782173276,Female,Clear
Bachelors,50,3,Project Manager,Black,Hindu,7929798810,user9804@example.com,PhD in CS,979702468,Female,Clear
Bachelors,50,23,Data Analyst,Black,None,4847444297,user4276@example.com,Masters in CS,401282048,Male,Clear
PhD,54,20,Software Engineer,Asian,Muslim,3418394646,user8622@example.com,PhD in CS,638006512,Male,Clear
Bachelors,65,12,Software Engineer,Hispanic,None,9195004672,user7689@example.com,PhD in CS,829201823,Female,Clear
Masters,56,7,Project Manager,Asian,None,8930405783,user9063@example.com,Masters in CS,346449960,Female,Clear
Bachelors,25,13,Software Engineer,Other,Hindu,3315877812,user8974@example.com,Bachelors in CS,918643811,Male,Clear
Bachelors,20,30,Software Engineer,White,Buddhist,7097974278,user5057@example.com,Masters in CS,649677231,Male,Clear
Masters,47,1,Research Scientist,Hispanic,Christian,5819077904,user9446@example.com,Masters in CS,817001431,Female,Clear
Masters,21,20,Project Manager,Other,Muslim,4274252855,user2865@example.com,Bachelors in CS,558963053,Male,Clear
Masters,38,20,Data Analyst,Hispanic,Buddhist,9743162947,user1194@example.com,Bachelors in CS,727384317,Male,Clear
Masters,53,17,Junior Developer,Asian,None,6059500496,user8057@example.com,Masters in CS,557994968,Female,Clear
Masters,32,4,Research Scientist,Asian,Hindu,7300424860,user2567@example.com,PhD in CS,706339920,Female,Clear
PhD,22,39,Project Manager,White,Christian,3160520915,user3509@example.com,Masters in CS,684507375,Male,Clear
Masters,51,9,Project Manager,Other,Muslim,9419718198,user9912@example.com,Bachelors in CS,683048230,Female,Clear
Masters,45,32,Project Manager,Other,Hindu,8650127655,user2316@example.com,Masters in CS,483911804,Female,Clear
Masters,52,27,Project Manager,White,Muslim,9588661528,user3596@example.com,PhD in CS,860130129,Female,Clear
PhD,27,6,Data Analyst,Other,Buddhist,8120566119,user9352@example.com,PhD in CS,640515175,Male,Clear
Bachelors,32,7,Research Scientist,Asian,Hindu,9850484871,user9821@example.com,Bachelors in CS,522412434,Male,Clear
Masters,54,6,Junior Developer,Other,Buddhist,7510195767,user3148@example.com,Masters in CS,819338896,Male,Clear
PhD,33,39,Research Scientist,Other,None,8512072593,user1248@example.com,PhD in CS,375223423,Female,Clear
PhD,25,26,Junior Developer,White,Buddhist,8444526757,user3999@example.com,Masters in CS,265719525,Female,Clear
PhD,58,3,Research Scientist,Asian,Hindu,2138256440,user4739@example.com,PhD in CS,113818487,Male,Clear
Masters,32,4,Software Engineer,White,Hindu,6301521692,user1986@example.com,Bachelors in CS,966441108,Male,Clear
Masters,65,24,Project Manager,Asian,Hindu,6833668790,user6050@example.com,Masters in CS,983151315,Female,Clear
Bachelors,33,27,Project Manager,Black,None,7930707179,user4645@example.com,Masters in CS,968789324,Male,Clear
Masters,40,24,Research Scientist,Black,None,9114170763,user1607@example.com,Bachelors in CS,505191463,Male,Clear
Bachelors,34,19,Software Engineer,White,Muslim,6970464606,user4051@example.com,Masters in CS,491071615,Male,Clear
Masters,39,2,Project Manager,Asian,Muslim,5807094401,user6429@example.com,PhD in CS,601123835,Male,Clear
Bachelors,34,29,Project Manager,White,Christian,6231663712,user6154@example.com,Bachelors in CS,186828022,Male,Clear
PhD,49,14,Junior Developer,Hispanic,Muslim,5974929893,user3724@example.com,Bachelors in CS,848819856,Male,Clear
Bachelors,32,19,Junior Developer,Other,None,1801592889,user2504@example.com,PhD in CS,246982841,Female,Clear
Bachelors,51,8,Data Analyst,Other,Hindu,1260491094,user5454@example.com,PhD in CS,192104974,Male,Clear
Bachelors,39,22,Project Manager,Black,Hindu,7461047142,user5708@example.com,Masters in CS,656295619,Female,Clear
